,Unnamed: 0,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,Trip_duration
9156,101761069,1,2017-12-01 22:07:25,2017-12-01 22:25:33,1,5.1,1,N,181,261,1,18.5,0.5,0.5,4.95,0.0,0.3,24.75,0 days 00:18:08
9157,32465231,2,2017-04-20 17:25:16,2017-04-20 18:10:04,1,3.25,1,N,161,239,1,26.0,1.0,0.5,3.0,0.0,0.3,30.8,0 days 00:44:48
9158,25854764,2,2017-03-29 18:53:32,2017-03-29 19:03:58,1,1.34,1,N,230,142,1,8.5,1.0,0.5,2.06,0.0,0.3,12.36,0 days 00:10:26
9159,62625603,2,2017-07-23 15:13:32,2017-07-23 15:19:07,5,0.62,1,N,246,100,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8,0 days 00:05:35
9160,6375752,2,2017-01-22 17:08:26,2017-01-22 17:27:50,1,8.05,2,N,223,161,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34,0 days 00:19:24
9161,60373834,2,2017-07-15 23:51:02,2017-07-16 00:31:51,4,6.93,1,N,50,255,2,29.0,0.5,0.5,0.0,0.0,0.3,30.3,0 days 00:40:49
9162,45128559,2,2017-05-26 00:43:54,2017-05-26 00:52:12,1,2.66,1,N,237,151,1,9.5,0.5,0.5,1.08,0.0,0.3,11.88,0 days 00:08:18
9163,18782235,1,2017-03-06 11:15:03,2017-03-06 11:49:07,1,8.6,1,N,138,49,1,30.0,0.0,0.5,7.7,0.0,0.3,38.5,0 days 00:34:04
9164,8242679,2,2017-02-04 01:09:40,2017-02-04 01:16:43,1,1.08,1,N,229,48,1,6.5,0.5,0.5,1.0,0.0,0.3,8.8,0 days 00:07:03
9165,28814696,1,2017-04-07 12:14:46,2017-04-07 12:27:44,1,1.0,1,N,238,43,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76,0 days 00:12:58
9166,103930370,2,2017-12-08 13:58:28,2017-12-08 14:01:13,1,0.29,1,N,236,141,1,3.5,0.0,0.5,0.86,0.0,0.3,5.16,0 days 00:02:45
9167,107227980,1,2017-12-18 08:45:12,2017-12-18 09:55:32,1,14.4,1,N,231,138,2,59.0,0.0,0.5,0.0,5.76,0.3,65.56,0 days 01:10:20
9168,41934337,1,2017-05-10 23:26:19,2017-05-10 23:30:06,1,0.7,1,N,161,162,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,0 days 00:03:47
9169,27160356,1,2017-04-02 14:04:37,2017-04-02 14:16:16,1,1.9,1,N,158,231,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3,0 days 00:11:39
9170,28690662,2,2017-04-07 01:18:33,2017-04-07 01:19:57,1,0.61,1,N,239,238,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3,0 days 00:01:24
9171,71036170,2,2017-08-22 22:45:35,2017-08-22 22:48:52,1,0.4,1,N,113,79,1,4.0,0.5,0.5,1.32,0.0,0.3,6.62,0 days 00:03:17
9172,22106571,1,2017-03-17 19:14:09,2017-03-17 19:31:10,1,1.6,1,N,170,234,1,11.5,1.0,0.5,1.0,0.0,0.3,14.3,0 days 00:17:01
9173,26273904,2,2017-03-31 03:35:01,2017-03-31 03:36:57,1,0.65,1,N,137,233,1,4.0,0.5,0.5,0.0,0.0,0.3,5.3,0 days 00:01:56
9174,6787092,1,2017-01-30 19:50:17,2017-01-30 19:57:32,1,1.0,1,N,162,161,1,6.5,1.0,0.5,1.65,0.0,0.3,9.95,0 days 00:07:15
9175,112019690,1,2017-01-17 18:57:53,2017-01-17 19:27:54,1,6.9,1,N,125,141,1,23.5,1.0,0.5,2.0,0.0,0.3,27.3,0 days 00:30:01
9176,80167662,1,2017-09-23 22:12:04,2017-09-23 22:25:35,2,1.7,1,N,163,68,2,10.0,0.5,0.5,0.0,0.0,0.3,11.3,0 days 00:13:31
9177,32837415,2,2017-04-21 14:51:37,2017-04-21 15:50:28,2,14.77,2,N,162,132,1,52.0,0.0,0.5,13.2,0.0,0.3,66.0,0 days 00:58:51
9178,23940135,2,2017-03-25 23:05:58,2017-03-25 23:17:55,1,3.26,1,N,164,236,1,12.0,0.5,0.5,2.66,0.0,0.3,15.96,0 days 00:11:57
9179,97618303,1,2017-11-17 17:56:49,2017-11-17 18:04:19,2,0.9,1,N,68,186,1,6.5,1.0,0.5,1.0,0.0,0.3,9.3,0 days 00:07:30
9180,18224883,2,2017-03-04 20:20:47,2017-03-04 20:45:55,2,3.78,1,N,79,141,2,18.0,0.5,0.5,0.0,0.0,0.3,19.3,0 days 00:25:08
9181,85080784,1,2017-10-09 23:22:13,2017-10-09 23:29:53,1,1.7,1,N,90,68,1,8.0,0.5,0.5,2.3,0.0,0.3,11.6,0 days 00:07:40
9182,59028677,1,2017-07-11 16:31:51,2017-07-11 16:45:32,1,1.6,1,N,162,140,1,10.0,1.0,0.5,2.35,0.0,0.3,14.15,0 days 00:13:41
9183,44521456,2,2017-05-24 09:38:08,2017-05-24 09:55:24,1,2.68,1,N,262,238,1,12.5,0.0,0.5,3.32,0.0,0.3,16.62,0 days 00:17:16
9184,47516615,1,2017-06-29 19:47:09,2017-06-29 20:02:36,1,1.1,1,N,230,170,1,10.5,1.0,0.5,1.5,0.0,0.3,13.8,0 days 00:15:27
9185,80511841,1,2017-09-25 07:20:14,2017-09-25 07:40:48,1,5.0,1,N,262,68,1,19.0,0.0,0.5,4.95,0.0,0.3,24.75,0 days 00:20:34
9186,71808577,2,2017-08-25 17:22:29,2017-08-25 17:45:58,1,2.18,1,N,79,186,1,15.0,1.0,0.5,4.2,0.0,0.3,21.0,0 days 00:23:29
9187,66561230,1,2017-08-06 09:20:41,2017-08-06 09:28:50,2,1.9,1,N,137,114,1,8.5,0.0,0.5,0.93,0.0,0.3,10.23,0 days 00:08:09
9188,26279873,2,2017-03-31 05:29:19,2017-03-31 05:29:32,1,0.01,1,N,249,249,2,2.5,0.5,0.5,0.0,0.0,0.3,3.8,0 days 00:00:13
9189,43882489,2,2017-05-22 17:20:11,2017-05-22 17:35:10,2,2.17,1,N,236,143,1,11.5,1.0,0.5,2.66,0.0,0.3,15.96,0 days 00:14:59
9190,2222298,1,2017-01-09 13:19:06,2017-01-09 13:39:53,6,5.8,1,N,238,113,2,20.5,0.0,0.5,0.0,0.0,0.3,21.3,0 days 00:20:47
9191,34365758,2,2017-04-25 20:39:20,2017-04-25 20:55:41,1,1.63,1,N,186,162,2,11.5,0.5,0.5,0.0,0.0,0.3,12.8,0 days 00:16:21
9192,16565946,2,2017-03-11 00:39:24,2017-03-11 00:59:09,1,4.11,1,N,79,48,1,16.0,0.5,0.5,3.46,0.0,0.3,20.76,0 days 00:19:45
9193,64919725,1,2017-07-31 17:02:49,2017-07-31 17:09:07,1,1.7,1,N,237,142,1,7.0,1.0,0.5,1.75,0.0,0.3,10.55,0 days 00:06:18
9194,95372046,1,2017-11-10 19:55:11,2017-11-10 20:09:24,1,2.3,1,N,231,68,2,11.5,0.5,0.5,0.0,0.0,0.3,12.8,0 days 00:14:13
9195,109724373,1,2017-12-27 11:03:51,2017-12-27 11:17:32,2,1.4,1,N,170,50,1,10.0,0.0,0.5,2.15,0.0,0.3,12.95,0 days 00:13:41
9196,106366835,2,2017-12-15 16:50:34,2017-12-15 17:20:40,1,2.34,1,N,79,186,1,18.0,1.0,0.5,3.96,0.0,0.3,23.76,0 days 00:30:06
9197,9089270,1,2017-02-08 20:26:46,2017-02-08 20:32:00,1,1.0,1,N,142,48,1,5.5,0.5,0.5,1.0,0.0,0.3,7.8,0 days 00:05:14
9198,105681025,2,2017-12-13 18:19:12,2017-12-13 18:34:43,3,1.28,1,N,233,107,2,10.5,1.0,0.5,0.0,0.0,0.3,12.3,0 days 00:15:31
9199,110047230,2,2017-12-28 15:16:22,2017-12-28 15:35:38,1,1.3,1,N,137,161,1,12.5,0.0,0.5,3.0,0.0,0.3,16.3,0 days 00:19:16
9200,64686139,1,2017-07-30 18:11:02,2017-07-30 18:28:04,1,3.7,1,N,100,261,2,14.5,0.0,0.5,0.0,0.0,0.3,15.3,0 days 00:17:02
9201,97917108,2,2017-11-18 13:12:46,2017-11-18 13:15:36,1,0.7,1,N,237,236,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3,0 days 00:02:50
9202,22502250,1,2017-03-18 19:52:25,2017-03-18 19:59:23,1,1.2,1,N,170,229,1,7.0,0.5,0.5,1.65,0.0,0.3,9.95,0 days 00:06:58
9203,87661511,1,2017-10-18 00:56:22,2017-10-18 01:03:47,2,2.0,1,N,231,90,1,8.5,0.5,0.5,2.9,0.0,0.3,12.7,0 days 00:07:25
9204,88917735,2,2017-10-21 20:40:49,2017-10-21 20:54:25,1,3.22,1,N,40,87,1,12.5,0.5,0.5,1.0,0.0,0.3,14.8,0 days 00:13:36
9205,27164817,2,2017-04-02 14:19:40,2017-04-02 14:31:37,1,1.23,1,N,230,237,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8,0 days 00:11:57
9206,41956015,2,2017-05-20 12:07:14,2017-05-20 12:16:34,1,1.07,1,N,163,142,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3,0 days 00:09:20
9207,51971792,2,2017-06-19 08:48:11,2017-06-19 08:54:25,1,1.18,1,N,87,232,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36,0 days 00:06:14
9208,79635338,2,2017-09-22 09:20:53,2017-09-23 09:04:02,1,1.82,1,N,158,100,1,13.0,0.0,0.5,2.07,0.0,0.3,15.87,0 days 23:43:09
9209,42507815,2,2017-05-12 15:42:05,2017-05-12 16:08:39,1,4.23,1,N,116,75,1,19.0,0.0,0.5,1.0,0.0,0.3,20.8,0 days 00:26:34
9210,105380158,2,2017-12-12 20:05:39,2017-12-12 20:11:48,1,1.19,1,N,229,140,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3,0 days 00:06:09
9211,35181219,1,2017-04-28 02:23:24,2017-04-28 02:31:42,1,2.4,1,N,148,256,1,10.0,0.5,0.5,1.0,0.0,0.3,12.3,0 days 00:08:18
9212,71720250,2,2017-08-25 11:28:33,2017-08-25 11:52:54,3,2.9,1,N,162,144,1,16.0,0.0,0.5,0.0,0.0,0.3,16.8,0 days 00:24:21
9213,24764808,1,2017-03-24 23:20:21,2017-03-24 23:36:29,1,2.4,1,N,148,234,1,12.0,0.5,0.5,2.65,0.0,0.3,15.95,0 days 00:16:08
9214,111893024,1,2017-01-17 11:48:16,2017-01-17 11:51:06,1,0.5,1,N,236,75,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8,0 days 00:02:50
9215,80475761,1,2017-09-24 23:03:37,2017-09-24 23:09:21,1,1.6,1,N,68,50,1,7.0,0.5,0.5,1.65,0.0,0.3,9.95,0 days 00:05:44
9216,106836463,1,2017-12-16 22:57:01,2017-12-16 23:21:29,1,3.7,1,N,249,33,1,16.5,0.5,0.5,3.55,0.0,0.3,21.35,0 days 00:24:28
9217,72438285,2,2017-08-28 09:08:50,2017-08-28 09:11:20,1,0.26,1,N,164,100,1,3.5,0.0,0.5,0.86,0.0,0.3,5.16,0 days 00:02:30
9218,64942738,2,2017-07-31 18:52:22,2017-07-31 19:06:58,2,2.13,1,N,186,211,2,11.0,1.0,0.5,0.0,0.0,0.3,12.8,0 days 00:14:36
9219,76547722,2,2017-09-12 07:29:12,2017-09-12 07:54:38,1,6.26,1,N,238,13,1,22.0,0.0,0.5,5.7,0.0,0.3,28.5,0 days 00:25:26
9220,77441110,2,2017-09-14 20:27:43,2017-09-14 20:39:03,2,1.31,1,N,68,125,1,8.5,0.5,0.5,1.47,0.0,0.3,11.27,0 days 00:11:20
9221,30933089,1,2017-04-16 08:59:02,2017-04-16 09:00:39,1,0.4,1,N,234,234,1,3.5,0.0,0.5,1.05,0.0,0.3,5.35,0 days 00:01:37
9222,82206284,1,2017-09-30 14:05:37,2017-09-30 14:24:15,2,2.9,1,N,239,186,1,14.0,0.0,0.5,2.95,0.0,0.3,17.75,0 days 00:18:38
9223,108797633,1,2017-12-22 22:56:57,2017-12-22 23:07:32,2,1.0,1,N,161,186,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8,0 days 00:10:35
9224,57740854,2,2017-07-06 21:01:02,2017-07-06 21:05:53,1,1.01,1,N,164,79,1,5.5,0.5,0.5,1.36,0.0,0.3,8.16,0 days 00:04:51
9225,89427147,2,2017-10-23 15:19:00,2017-10-23 16:24:54,5,17.18,2,N,234,132,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27,0 days 01:05:54
9226,108168207,2,2017-12-21 00:22:54,2017-12-21 00:45:01,1,8.27,1,N,87,145,1,25.5,0.5,0.5,5.36,0.0,0.3,32.16,0 days 00:22:07
9227,79992013,2,2017-09-23 11:01:55,2017-09-23 11:22:36,1,7.36,1,N,87,262,1,22.5,0.0,0.5,3.0,0.0,0.3,26.3,0 days 00:20:41
9228,111948435,1,2017-01-17 15:03:11,2017-01-17 15:16:55,1,1.8,1,N,231,79,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8,0 days 00:13:44
9229,98430296,1,2017-11-20 07:26:39,2017-11-20 07:47:05,1,2.0,1,N,100,137,1,14.0,0.0,0.5,2.95,0.0,0.3,17.75,0 days 00:20:26
9230,90203659,2,2017-10-25 23:53:07,2017-10-26 00:06:07,1,2.89,1,N,114,230,1,11.5,0.5,0.5,2.56,0.0,0.3,15.36,0 days 00:13:00
9231,53240487,2,2017-06-22 20:35:21,2017-06-22 20:43:45,2,2.12,1,N,229,79,1,9.0,0.5,0.5,2.06,0.0,0.3,12.36,0 days 00:08:24
9232,69860849,1,2017-08-18 13:38:32,2017-08-18 13:43:07,1,0.6,1,N,170,137,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8,0 days 00:04:35
9233,27576434,2,2017-04-03 21:33:14,2017-04-03 21:42:38,1,2.04,1,N,230,236,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3,0 days 00:09:24
9234,17160005,2,2017-03-02 10:40:32,2017-03-02 10:43:01,1,0.79,1,N,239,43,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36,0 days 00:02:29
9235,83914855,2,2017-10-06 05:33:19,2017-10-06 05:50:46,2,5.27,1,N,7,164,1,18.0,0.5,0.5,3.86,0.0,0.3,23.16,0 days 00:17:27
9236,52910193,1,2017-06-21 23:34:40,2017-06-21 23:43:56,1,2.2,1,N,143,166,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3,0 days 00:09:16
9237,22048924,2,2017-03-17 15:11:23,2017-03-17 15:38:54,1,6.88,1,N,179,171,2,23.5,0.0,0.5,0.0,0.0,0.3,24.3,0 days 00:27:31
9238,109793060,1,2017-12-27 15:25:32,2017-12-27 15:47:06,1,6.3,1,N,143,243,1,21.5,0.0,0.5,5.55,0.0,0.3,27.85,0 days 00:21:34
9239,45423948,1,2017-05-26 23:53:35,2017-05-26 23:57:58,1,0.7,1,N,143,143,1,5.0,0.5,0.5,1.85,0.0,0.3,8.15,0 days 00:04:23
9240,16465590,1,2017-03-11 21:32:55,2017-03-11 21:44:48,1,2.6,1,Y,140,239,1,11.0,0.5,0.5,1.25,0.0,0.3,13.55,0 days 00:11:53
9241,101977372,1,2017-12-02 15:47:10,2017-12-02 15:59:27,1,1.6,1,Y,107,114,1,9.5,0.0,0.5,2.05,0.0,0.3,12.35,0 days 00:12:17
9242,99745617,1,2017-11-25 09:03:07,2017-11-25 09:05:15,1,0.5,1,N,48,50,1,4.0,0.0,0.5,2.0,0.0,0.3,6.8,0 days 00:02:08
9243,68105222,2,2017-08-11 20:06:31,2017-08-11 20:09:25,2,1.0,1,N,237,263,1,5.0,0.5,0.5,1.26,0.0,0.3,7.56,0 days 00:02:54
9244,88891059,2,2017-10-21 18:13:32,2017-10-21 18:29:27,1,3.15,1,N,161,75,1,13.5,0.0,0.5,2.86,0.0,0.3,17.16,0 days 00:15:55
9245,32885929,1,2017-04-21 17:41:06,2017-04-21 17:53:01,1,1.6,1,N,186,114,1,9.0,1.0,0.5,2.15,0.0,0.3,12.95,0 days 00:11:55
9246,68723450,2,2017-08-14 11:17:40,2017-08-14 11:22:16,1,0.75,1,N,170,107,1,5.0,0.0,0.5,1.16,0.0,0.3,6.96,0 days 00:04:36
9247,113062372,1,2017-01-19 15:41:44,2017-01-19 15:52:33,1,1.3,1,N,237,239,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3,0 days 00:10:49
9248,34277936,2,2017-04-25 17:10:15,2017-04-25 17:18:55,2,1.82,1,N,237,239,1,8.5,1.0,0.5,2.06,0.0,0.3,12.36,0 days 00:08:40
9249,60099364,2,2017-07-14 23:17:23,2017-07-15 00:22:09,2,15.59,1,N,261,200,1,59.0,0.5,0.5,9.0,2.64,0.3,71.94,0 days 01:04:46
9250,109036301,2,2017-12-23 20:26:41,2017-12-23 20:33:58,5,1.25,1,N,142,239,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3,0 days 00:07:17
9251,43989999,2,2017-05-20 22:04:54,2017-05-20 22:25:54,1,1.7,1,N,249,186,2,13.5,0.5,0.5,0.0,0.0,0.3,14.8,0 days 00:21:00
9252,110484091,2,2017-12-30 02:41:33,2017-12-30 02:50:26,1,2.38,1,N,114,230,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8,0 days 00:08:53
9253,37931267,1,2017-05-04 18:25:12,2017-05-04 18:28:51,1,0.5,1,N,75,236,2,4.5,1.0,0.5,0.0,0.0,0.3,6.3,0 days 00:03:39
9254,97138122,2,2017-11-16 09:28:55,2017-11-16 09:31:22,2,0.31,1,N,239,143,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3,0 days 00:02:27
9255,50717363,2,2017-06-15 18:15:08,2017-06-15 18:24:36,1,1.12,1,N,234,246,1,8.0,1.0,0.5,1.0,0.0,0.3,10.8,0 days 00:09:28
9256,91109028,1,2017-10-28 16:28:28,2017-10-28 17:16:19,1,21.1,2,N,132,229,1,52.0,0.0,0.5,8.0,5.76,0.3,66.56,0 days 00:47:51
9257,50540887,2,2017-06-15 08:18:10,2017-06-15 08:41:33,1,3.22,1,N,151,43,1,16.5,0.0,0.5,2.0,0.0,0.3,19.3,0 days 00:23:23
9258,796361,1,2017-01-03 18:02:38,2017-01-03 18:12:54,1,1.1,1,N,229,162,1,8.0,1.0,0.5,1.95,0.0,0.3,11.75,0 days 00:10:16
9259,49340200,1,2017-06-09 07:10:05,2017-06-09 07:27:54,1,4.1,1,N,226,237,1,16.0,0.0,0.5,2.0,0.0,0.3,18.8,0 days 00:17:49
9260,11409280,2,2017-02-08 08:39:53,2017-02-08 08:58:50,1,4.59,1,N,238,244,1,18.5,0.0,0.5,4.82,0.0,0.3,24.12,0 days 00:18:57
9261,32978235,2,2017-04-21 21:51:14,2017-04-21 21:58:31,1,1.5,1,N,236,162,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,0 days 00:07:17
9262,2804301,2,2017-01-11 10:19:18,2017-01-11 10:25:50,2,0.89,1,N,140,263,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3,0 days 00:06:32
9263,48782680,1,2017-06-05 23:44:23,2017-06-05 23:57:40,1,5.6,1,N,230,152,1,18.0,0.5,0.5,3.85,0.0,0.3,23.15,0 days 00:13:17
9264,53998446,2,2017-06-24 22:09:08,2017-06-24 22:17:34,1,1.4,1,N,158,125,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,0 days 00:08:26
9265,24334956,1,2017-03-23 19:09:58,2017-03-23 19:18:01,1,1.0,1,N,230,100,2,7.0,1.0,0.5,0.0,0.0,0.3,8.8,0 days 00:08:03
9266,26263685,2,2017-03-31 01:38:04,2017-03-31 01:44:12,1,0.85,1,N,186,234,1,6.0,0.5,0.5,1.0,0.0,0.3,8.3,0 days 00:06:08
9267,73688325,1,2017-09-01 23:25:00,2017-09-01 23:40:18,1,3.3,1,N,50,113,1,13.5,0.5,0.5,3.7,0.0,0.3,18.5,0 days 00:15:18
9268,105298619,2,2017-12-12 16:07:04,2017-12-12 16:47:43,5,4.09,1,N,236,236,1,25.0,1.0,0.5,6.7,0.0,0.3,33.5,0 days 00:40:39
9269,41575888,2,2017-05-09 23:23:46,2017-05-09 23:33:02,3,2.05,1,N,231,158,1,9.5,0.5,0.5,2.16,0.0,0.3,12.96,0 days 00:09:16
9270,49592499,1,2017-06-13 00:23:05,2017-06-13 00:56:58,1,12.4,1,N,50,134,1,38.0,0.5,0.5,5.9,0.0,0.3,45.2,0 days 00:33:53
9271,51073081,1,2017-06-16 17:48:05,2017-06-16 18:11:18,1,5.6,1,N,13,17,1,21.5,1.0,0.5,4.65,0.0,0.3,27.95,0 days 00:23:13
9272,14040461,2,2017-02-22 07:13:10,2017-02-22 07:26:17,1,2.18,1,N,113,162,1,11.0,0.0,0.5,1.06,0.0,0.3,12.86,0 days 00:13:07
9273,461500,2,2017-01-02 13:44:12,2017-01-02 13:49:53,1,1.73,1,N,48,43,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36,0 days 00:05:41
9274,28683034,2,2017-04-07 00:32:06,2017-04-07 00:34:54,1,0.57,1,N,234,90,1,4.0,0.5,0.5,1.06,0.0,0.3,6.36,0 days 00:02:48
9275,72646334,2,2017-08-29 07:52:31,2017-08-29 08:00:32,2,1.67,1,N,161,234,1,8.0,0.0,0.5,0.7,0.0,0.3,9.5,0 days 00:08:01
9276,27529178,2,2017-04-03 19:06:18,2017-04-03 19:16:56,3,1.54,1,N,163,100,1,9.0,1.0,0.5,2.0,0.0,0.3,12.8,0 days 00:10:38
9277,60691338,2,2017-07-17 08:57:46,2017-07-17 09:25:56,1,6.46,1,N,244,143,1,23.5,0.0,0.5,4.86,0.0,0.3,29.16,0 days 00:28:10
9278,3007249,2,2017-01-11 23:02:28,2017-01-11 23:04:22,2,0.42,1,N,263,236,2,3.5,0.5,0.5,0.0,0.0,0.3,4.8,0 days 00:01:54
9279,72991787,1,2017-08-30 12:30:15,2017-08-30 12:34:11,1,0.5,1,N,170,107,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3,0 days 00:03:56
9280,51810714,2,2017-06-18 23:33:25,2017-06-19 00:12:38,2,33.96,5,N,132,265,2,150.0,0.0,0.0,0.0,0.0,0.3,150.3,0 days 00:39:13
9281,61409487,2,2017-07-19 15:28:00,2017-07-19 15:41:39,1,2.58,1,N,100,239,2,11.5,0.0,0.5,0.0,0.0,0.3,12.3,0 days 00:13:39
9282,46319579,1,2017-05-30 16:20:27,2017-05-30 16:33:52,2,2.5,1,N,75,116,1,11.5,1.0,0.5,1.0,0.0,0.3,14.3,0 days 00:13:25
9283,56723619,1,2017-07-02 09:35:16,2017-07-02 09:39:47,1,1.0,1,N,141,162,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3,0 days 00:04:31
9284,101238090,1,2017-11-30 13:55:52,2017-11-30 14:01:02,1,0.9,1,N,224,137,1,5.5,0.0,0.5,0.95,0.0,0.3,7.25,0 days 00:05:10
9285,113134954,1,2017-01-06 22:55:48,2017-01-06 22:55:56,1,0.0,1,N,163,163,2,2.5,0.5,0.5,0.0,0.0,0.3,3.8,0 days 00:00:08
9286,16279098,2,2017-02-28 21:02:56,2017-02-28 21:14:39,1,2.79,1,N,79,256,1,12.0,0.5,0.5,2.66,0.0,0.3,15.96,0 days 00:11:43
9287,86080654,1,2017-10-13 02:29:22,2017-10-13 02:43:01,1,2.9,1,N,249,162,1,12.5,0.5,0.5,0.0,0.0,0.3,13.8,0 days 00:13:39
9288,76978480,1,2017-09-13 13:04:46,2017-09-13 13:26:11,2,1.1,1,N,68,230,2,13.5,0.0,0.5,0.0,0.0,0.3,14.3,0 days 00:21:25
9289,46097597,2,2017-05-29 19:20:01,2017-05-29 19:24:31,2,1.52,1,N,151,142,1,6.5,0.0,0.5,1.0,0.0,0.3,8.3,0 days 00:04:30
9290,60681415,1,2017-07-17 07:07:39,2017-07-17 07:24:37,1,3.3,1,N,161,231,3,14.0,0.0,0.5,0.0,0.0,0.3,14.8,0 days 00:16:58
9291,21582315,2,2017-03-16 02:00:37,2017-03-16 02:13:46,1,3.09,1,N,164,239,1,12.5,0.5,0.5,2.76,0.0,0.3,16.56,0 days 00:13:09
9292,92144955,1,2017-10-31 23:39:12,2017-10-31 23:56:38,1,2.4,1,N,113,162,1,13.5,0.5,0.5,2.0,0.0,0.3,16.8,0 days 00:17:26
9293,11256316,2,2017-02-06 12:45:36,2017-02-06 13:10:07,2,14.47,1,N,138,81,1,40.0,0.0,0.5,0.0,5.54,0.3,46.34,0 days 00:24:31
9294,48442136,2,2017-06-29 22:25:19,2017-06-29 22:56:31,1,10.13,1,N,138,25,1,31.5,0.5,0.5,0.0,0.0,0.3,32.8,0 days 00:31:12
9295,98948128,2,2017-11-21 20:48:21,2017-11-21 20:53:45,5,1.08,1,N,239,142,1,6.0,0.5,0.5,1.46,0.0,0.3,8.76,0 days 00:05:24
9296,111982689,2,2017-01-17 17:12:56,2017-01-17 17:22:19,5,1.06,1,N,163,100,1,7.5,1.0,0.5,2.32,0.0,0.3,11.62,0 days 00:09:23
9297,10004793,1,2017-02-11 17:36:16,2017-02-11 18:00:19,1,8.1,1,N,141,243,2,26.0,0.0,0.5,0.0,0.0,0.3,26.8,0 days 00:24:03
9298,101960881,1,2017-12-02 14:01:25,2017-12-02 14:15:17,3,1.2,1,N,230,43,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3,0 days 00:13:52
9299,99713186,1,2017-11-25 01:34:44,2017-11-25 01:37:18,2,0.4,1,N,137,164,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3,0 days 00:02:34
9300,50873381,2,2017-06-16 02:52:58,2017-06-16 03:02:07,1,2.25,1,N,144,68,1,9.5,0.5,0.5,1.5,0.0,0.3,12.3,0 days 00:09:09
9301,63691295,2,2017-07-27 10:46:01,2017-07-27 10:56:35,1,0.78,1,N,48,163,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8,0 days 00:10:34
9302,23757638,2,2017-03-22 09:10:00,2017-03-22 09:25:10,5,1.53,1,N,246,43,1,11.0,0.0,0.5,2.36,0.0,0.3,14.16,0 days 00:15:10
9303,82905526,2,2017-10-02 21:46:02,2017-10-02 21:52:26,1,1.99,1,N,246,230,1,7.5,0.5,0.5,1.76,0.0,0.3,10.56,0 days 00:06:24
9304,112330762,1,2017-01-18 15:51:53,2017-01-18 16:31:14,1,5.3,1,N,100,202,1,26.0,0.0,0.5,2.0,0.0,0.3,28.8,0 days 00:39:21
9305,523060,1,2017-01-02 17:34:31,2017-01-02 17:47:14,1,2.1,1,N,264,264,1,10.5,1.0,0.5,2.0,0.0,0.3,14.3,0 days 00:12:43
9306,32099173,1,2017-04-19 17:19:39,2017-04-19 17:23:44,1,0.8,1,N,236,141,2,5.0,1.0,0.5,0.0,0.0,0.3,6.8,0 days 00:04:05
9307,11892305,2,2017-02-15 12:50:41,2017-02-15 12:57:44,1,0.87,1,N,148,231,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76,0 days 00:07:03
9308,40575423,1,2017-05-19 11:13:40,2017-05-19 11:29:05,1,1.4,1,N,142,236,1,11.0,0.0,0.5,1.5,0.0,0.3,13.3,0 days 00:15:25
9309,7781560,2,2017-02-02 20:51:51,2017-02-02 21:08:06,2,2.15,1,N,142,164,1,12.0,0.5,0.5,2.66,0.0,0.3,15.96,0 days 00:16:15
9310,67988399,2,2017-08-11 12:24:36,2017-08-11 12:50:55,1,9.37,1,N,107,138,1,30.5,0.0,0.5,9.26,5.76,0.3,46.32,0 days 00:26:19
